EmpID,Age,MaritalStatus,JobRole,Attrition,BusinessTravel,HourlyRate,DailyRate,MonthlyIncome,YearlyIncome,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,JobInvolvement,JobLevel,JobSatisfaction,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
1320,32,Single,Sales Executive,No,Travel_Frequently,79,1318,4648,55776,Sales,10,4,Marketing,4,Male,3,2,4,8,No,13,3,3,80,0,4,2,4,0,0,0,0
1321,42,Married,Research Scientist,No,Non-Travel,38,355,2936,35232,Research & Development,10,4,Technical Degree,3,Male,3,1,3,3,No,22,4,2,80,2,10,1,2,6,3,3,3
1322,47,Single,Laboratory Technician,No,Travel_Rarely,64,207,2105,25260,Research & Development,9,4,Life Sciences,2,Female,3,1,3,4,No,12,3,3,80,0,7,2,3,2,2,2,0
1323,46,Divorced,Manufacturing Director,No,Travel_Rarely,82,706,8578,102936,Research & Development,2,2,Life Sciences,4,Male,3,3,4,3,No,14,3,3,80,1,12,4,2,9,8,4,7
1324,28,Divorced,Human Resources,No,Non-Travel,43,280,2706,32472,Human Resources,1,2,Life Sciences,3,Male,3,1,4,1,No,15,3,2,80,1,3,2,3,3,2,2,2
1325,29,Divorced,Healthcare Representative,No,Travel_Rarely,93,726,6384,76608,Research & Development,29,1,Life Sciences,4,Male,1,2,3,8,No,17,3,4,80,2,11,3,3,7,0,1,6
1326,42,Single,Laboratory Technician,No,Travel_Rarely,81,1142,3968,47616,Research & Development,8,3,Life Sciences,4,Male,3,1,3,4,No,13,3,4,80,0,8,3,3,0,0,0,0
1327,32,Single,Sales Executive,Yes,Travel_Rarely,82,414,9907,118884,Sales,2,4,Marketing,3,Male,2,2,2,7,Yes,12,3,3,80,0,7,3,2,2,2,2,2
1328,46,Divorced,Sales Executive,No,Travel_Rarely,45,1319,13225,158700,Sales,3,3,Technical Degree,1,Female,4,4,1,2,No,12,3,4,80,1,25,5,3,19,17,2,8
1329,27,Married,Sales Representative,No,Travel_Rarely,36,728,3540,42480,Sales,23,1,Medical,2,Female,2,2,3,1,No,21,4,4,80,1,9,5,3,9,8,5,8
1330,29,Married,Human Resources,No,Travel_Rarely,87,352,2804,33648,Human Resources,6,1,Medical,4,Male,2,1,2,1,No,11,3,4,80,0,1,3,3,1,0,0,0
1331,43,Married,Manager,No,Travel_Rarely,81,823,19392,232704,Research & Development,6,3,Medical,1,Female,2,5,3,7,No,13,3,4,80,0,21,2,3,16,12,6,14
1332,48,Married,Research Director,No,Travel_Rarely,91,1224,19665,235980,Research & Development,10,3,Life Sciences,4,Male,2,5,2,4,No,12,3,4,80,0,29,3,3,22,10,12,9
1333,29,Single,Research Scientist,Yes,Travel_Frequently,73,459,2439,29268,Research & Development,24,2,Life Sciences,4,Male,2,1,4,1,Yes,24,4,2,80,0,1,3,2,1,0,1,0
1334,46,Married,Sales Executive,Yes,Travel_Rarely,64,1254,7314,87768,Sales,10,3,Life Sciences,3,Female,3,3,2,5,No,21,4,3,80,3,14,2,3,8,7,0,7
1335,27,Married,Research Scientist,No,Travel_Frequently,77,1131,4774,57288,Research & Development,15,3,Life Sciences,4,Female,2,1,1,0,No,19,3,4,80,1,8,2,2,7,6,7,3
1336,39,Divorced,Research Scientist,No,Travel_Rarely,41,835,3902,46824,Research & Development,19,4,Other,4,Male,3,2,4,8,No,14,3,2,80,3,7,2,3,2,2,2,2
1337,55,Married,Research Scientist,No,Travel_Rarely,98,836,2662,31944,Research & Development,2,4,Technical Degree,2,Male,2,1,4,8,No,20,4,2,80,1,19,2,4,5,2,0,4
1338,28,Married,Sales Representative,No,Travel_Rarely,78,1172,2856,34272,Sales,3,3,Medical,2,Female,3,1,2,1,No,19,3,4,80,1,1,3,3,1,0,0,0
1339,30,Single,Sales Representative,Yes,Travel_Rarely,89,945,1081,12972,Sales,9,3,Medical,2,Male,3,1,4,1,No,13,3,3,80,0,1,3,2,1,0,0,0
1340,22,Single,Research Scientist,Yes,Travel_Rarely,75,391,2472,29664,Research & Development,7,1,Life Sciences,4,Male,3,1,2,1,Yes,23,4,1,80,0,1,2,3,1,0,0,0
1341,36,Married,Sales Executive,No,Travel_Rarely,63,1266,5673,68076,Sales,10,4,Technical Degree,2,Female,2,2,3,1,Yes,13,3,1,80,1,10,4,3,10,9,1,7
1342,31,Divorced,Laboratory Technician,No,Travel_Rarely,89,311,4197,50364,Research & Development,20,3,Life Sciences,2,Male,3,2,3,1,No,11,3,1,80,1,10,2,3,10,8,0,2
1343,34,Married,Sales Executive,No,Travel_Rarely,64,1480,9713,116556,Sales,4,3,Life Sciences,3,Male,3,3,4,2,Yes,13,3,4,80,3,9,3,3,5,3,1,0
1344,29,Single,Laboratory Technician,No,Travel_Rarely,59,592,2062,24744,Research & Development,7,3,Life Sciences,4,Male,3,1,1,3,No,14,3,2,80,0,11,2,3,3,2,1,2
1345,37,Married,Research Scientist,No,Travel_Rarely,78,783,4284,51408,Research & Development,7,4,Medical,4,Male,3,2,1,5,Yes,22,4,3,80,1,16,2,3,5,3,0,4
1346,35,Married,Manufacturing Director,No,Travel_Rarely,44,219,4788,57456,Research & Development,16,2,Other,4,Female,2,2,2,0,Yes,11,3,4,80,0,4,2,3,3,2,0,2
1347,45,Married,Manufacturing Director,No,Travel_Rarely,93,556,5906,70872,Research & Development,25,2,Life Sciences,2,Female,2,2,4,0,No,13,3,4,80,2,10,2,2,9,8,3,8
1348,36,Single,Human Resources,No,Travel_Frequently,94,1213,3886,46632,Human Resources,2,1,Human Resources,2,Male,2,2,4,1,No,21,4,4,80,0,10,2,2,10,1,0,8
1349,40,Divorced,Manager,No,Travel_Rarely,98,1137,16823,201876,Research & Development,1,4,Life Sciences,1,Male,3,4,1,2,No,11,3,1,80,1,22,3,3,19,7,11,16
1350,26,Married,Research Scientist,No,Travel_Rarely,90,482,2933,35196,Research & Development,1,2,Life Sciences,2,Female,2,1,3,1,Yes,13,3,3,80,1,1,3,2,1,0,1,0
1351,27,Single,Sales Executive,No,Travel_Rarely,89,511,6500,78000,Sales,2,2,Medical,1,Female,4,2,3,0,No,14,3,2,80,0,9,5,2,8,7,0,7
1352,48,Divorced,Manager,No,Travel_Frequently,58,117,17174,206088,Research & Development,22,3,Medical,4,Female,3,4,4,3,No,11,3,2,80,1,24,3,3,22,17,4,7
1353,44,Married,Healthcare Representative,No,Travel_Rarely,78,170,5033,60396,Research & Development,1,4,Life Sciences,2,Male,4,2,1,2,No,15,3,4,80,1,10,5,3,2,0,2,2
1354,34,Married,Research Scientist,Yes,Non-Travel,85,967,2307,27684,Research & Development,16,4,Technical Degree,4,Male,1,1,1,1,Yes,23,4,2,80,1,5,2,3,5,2,3,0
1355,56,Single,Laboratory Technician,Yes,Travel_Rarely,97,1162,2587,31044,Research & Development,24,2,Life Sciences,1,Male,3,1,4,1,No,16,3,4,80,0,5,3,3,4,2,1,0
1356,36,Married,Sales Executive,No,Travel_Rarely,33,335,5507,66084,Sales,17,2,Marketing,3,Male,2,2,2,2,No,16,3,3,80,2,12,1,1,4,2,1,3
1357,41,Married,Sales Executive,No,Travel_Rarely,54,337,4393,52716,Sales,8,3,Marketing,3,Female,3,2,2,5,No,21,4,3,80,1,14,3,3,5,4,1,4
1358,42,Married,Research Director,No,Travel_Rarely,83,1396,13348,160176,Research & Development,6,3,Medical,3,Male,3,3,1,9,No,13,3,2,80,1,18,3,4,13,7,5,7
1359,31,Divorced,Sales Executive,No,Travel_Rarely,86,1079,6583,78996,Sales,10,2,Medical,3,Female,3,2,4,2,Yes,11,3,4,80,1,8,2,3,5,2,1,4
1360,34,Married,Sales Executive,No,Travel_Rarely,75,735,8103,97236,Sales,3,1,Medical,4,Female,2,2,4,3,Yes,12,3,3,80,0,9,3,2,4,2,0,1
1361,31,Divorced,Laboratory Technician,No,Travel_Rarely,62,471,3978,47736,Research & Development,4,3,Medical,1,Female,4,1,3,8,No,12,3,2,80,1,4,0,2,2,2,2,2
1362,26,Married,Laboratory Technician,No,Travel_Frequently,61,1096,2544,30528,Research & Development,6,3,Other,3,Male,4,1,4,0,No,18,3,1,80,1,8,3,3,7,7,7,7
1363,45,Single,Healthcare Representative,No,Travel_Frequently,44,1297,5399,64788,Research & Development,1,4,Medical,2,Male,3,2,3,4,No,12,3,3,80,0,12,3,3,4,2,0,3
1364,33,Single,Sales Executive,No,Travel_Rarely,43,217,5487,65844,Sales,10,4,Marketing,2,Male,3,2,3,1,No,14,3,2,80,0,10,2,2,10,4,0,9
1365,28,Married,Sales Executive,No,Travel_Frequently,42,783,6834,82008,Sales,1,2,Life Sciences,3,Male,2,2,4,1,Yes,12,3,3,80,1,7,2,3,7,7,0,7
1366,29,Single,Sales Representative,Yes,Travel_Frequently,45,746,1091,13092,Sales,24,3,Technical Degree,3,Male,4,1,1,1,No,17,3,4,80,0,1,3,3,1,0,0,0
1367,39,Married,Sales Executive,No,Non-Travel,32,1251,5736,68832,Sales,21,4,Life Sciences,1,Female,1,2,3,6,No,19,3,3,80,1,10,1,3,3,2,1,2
1368,27,Married,Research Scientist,No,Travel_Rarely,41,1354,2226,26712,Research & Development,2,4,Technical Degree,2,Male,3,1,2,1,No,11,3,3,80,1,6,3,2,5,3,1,2
1369,34,Married,Research Scientist,No,Travel_Frequently,86,735,5747,68964,Research & Development,22,4,Other,3,Male,2,2,4,1,Yes,15,3,2,80,0,16,3,3,15,10,6,11
1370,28,Single,Sales Executive,Yes,Travel_Rarely,84,1475,9854,118248,Sales,13,2,Marketing,4,Female,3,2,3,3,Yes,11,3,4,80,0,6,0,3,2,0,2,2
1371,47,Married,Research Scientist,No,Non-Travel,64,1169,5467,65604,Research & Development,14,4,Technical Degree,3,Male,3,2,2,8,No,18,3,3,80,1,16,4,4,8,7,1,7
1372,56,Married,Sales Executive,No,Travel_Rarely,89,1443,5380,64560,Sales,11,5,Marketing,4,Female,2,2,1,4,No,16,3,3,80,1,6,3,3,0,0,0,0
1373,39,Married,Manufacturing Director,No,Travel_Rarely,87,867,5151,61812,Research & Development,9,2,Medical,1,Male,3,2,1,1,No,25,4,4,80,1,10,3,3,10,0,7,9
1374,38,Divorced,Research Scientist,No,Travel_Frequently,58,1394,2133,25596,Research & Development,8,3,Medical,4,Female,2,2,2,1,Yes,16,3,3,80,1,20,3,3,20,11,0,7
1375,58,Married,Manager,No,Travel_Rarely,72,605,17875,214500,Sales,21,3,Life Sciences,4,Female,3,4,4,4,Yes,13,3,3,80,1,29,2,2,1,0,0,0
1376,32,Single,Research Scientist,Yes,Travel_Frequently,47,238,2432,29184,Research & Development,5,2,Life Sciences,1,Female,4,1,3,3,Yes,14,3,1,80,0,8,2,3,4,1,0,3
1377,38,Divorced,Research Scientist,No,Travel_Rarely,71,1206,4771,57252,Research & Development,9,2,Life Sciences,2,Male,3,1,4,2,No,19,3,4,80,2,10,0,4,5,2,0,3
1378,49,Married,Research Director,No,Travel_Frequently,42,1064,19161,229932,Research & Development,2,1,Life Sciences,2,Male,3,5,4,3,No,15,3,4,80,0,28,3,3,5,4,4,3
1379,42,Divorced,Sales Executive,No,Travel_Rarely,77,419,5087,61044,Sales,12,4,Marketing,2,Male,3,2,4,3,Yes,12,3,3,80,2,14,4,3,0,0,0,0
1380,27,Married,Human Resources,Yes,Travel_Frequently,58,1337,2863,34356,Human Resources,22,3,Human Resources,1,Female,2,1,2,1,No,12,3,1,80,0,1,2,3,1,0,0,0
1381,35,Married,Sales Executive,No,Travel_Rarely,71,682,5561,66732,Sales,18,4,Medical,2,Male,3,2,1,0,No,16,3,4,80,1,6,2,1,5,3,0,4
1382,28,Single,Research Scientist,No,Non-Travel,49,1103,2144,25728,Research & Development,16,3,Medical,3,Male,3,1,3,1,No,14,3,3,80,0,5,3,2,5,3,1,4
1383,31,Divorced,Research Scientist,No,Non-Travel,48,976,3065,36780,Research & Development,3,2,Medical,3,Male,3,1,1,1,Yes,13,3,4,80,1,4,3,4,4,2,2,3
1384,36,Married,Laboratory Technician,No,Non-Travel,66,1351,2810,33720,Research & Development,9,4,Life Sciences,1,Male,4,1,2,1,No,22,4,2,80,0,5,3,3,5,4,0,2
1385,34,Single,Sales Executive,No,Travel_Rarely,32,937,9888,118656,Sales,1,3,Marketing,1,Male,3,3,4,1,No,21,4,1,80,0,14,3,2,14,8,2,1
1386,34,Divorced,Sales Executive,No,Travel_Rarely,39,1239,8628,103536,Sales,13,4,Medical,4,Male,3,3,3,1,No,18,3,3,80,1,9,2,2,8,7,1,1
1387,26,Single,Laboratory Technician,No,Travel_Rarely,95,157,2867,34404,Research & Development,1,3,Medical,3,Male,3,1,1,0,No,13,3,4,80,0,8,6,2,7,7,7,6
1388,29,Married,Healthcare Representative,No,Travel_Rarely,89,136,5373,64476,Research & Development,1,3,Life Sciences,1,Male,3,2,1,0,No,12,3,1,80,1,6,5,2,5,3,0,2
1389,32,Divorced,Healthcare Representative,No,Non-Travel,34,1146,6667,80004,Research & Development,15,4,Medical,3,Female,3,2,4,5,No,18,3,2,80,1,9,6,3,5,1,1,2
1390,31,Married,Research Scientist,No,Travel_Frequently,48,1125,5003,60036,Research & Development,1,3,Life Sciences,4,Male,1,2,1,1,No,21,4,2,80,0,10,6,3,10,8,8,7
1391,28,Divorced,Laboratory Technician,Yes,Travel_Rarely,32,1404,2367,28404,Research & Development,17,3,Technical Degree,3,Male,2,1,4,5,No,12,3,1,80,1,6,2,2,4,1,0,3
1392,38,Single,Sales Representative,No,Travel_Rarely,59,1404,2858,34296,Sales,1,3,Life Sciences,1,Male,2,1,1,4,No,14,3,1,80,0,20,3,2,1,0,0,0
1393,35,Married,Sales Executive,No,Travel_Rarely,55,1224,5204,62448,Sales,7,4,Life Sciences,3,Female,3,2,4,1,Yes,11,3,4,80,0,10,2,3,10,8,0,9
1394,27,Single,Sales Executive,No,Travel_Rarely,44,954,4105,49260,Sales,9,3,Marketing,4,Male,3,2,4,1,No,14,3,1,80,0,7,5,3,7,7,0,7
1395,32,Single,Manufacturing Director,No,Travel_Rarely,56,1373,9679,116148,Research & Development,5,4,Life Sciences,4,Male,2,2,4,8,No,24,4,2,80,0,8,1,3,1,0,0,0
1396,31,Married,Sales Executive,Yes,Travel_Frequently,63,754,5617,67404,Sales,26,4,Marketing,1,Male,3,2,4,1,Yes,11,3,3,80,0,10,4,3,10,7,0,8
1397,53,Single,Sales Executive,Yes,Travel_Rarely,66,1168,10448,125376,Sales,24,4,Life Sciences,1,Male,3,3,1,6,Yes,13,3,2,80,0,15,2,2,2,2,2,2
1398,54,Married,Research Scientist,No,Travel_Rarely,67,155,2897,34764,Research & Development,9,2,Life Sciences,1,Female,3,2,3,3,No,11,3,3,80,2,9,6,2,4,3,2,3
1399,33,Divorced,Healthcare Representative,No,Travel_Frequently,36,1303,5968,71616,Research & Development,7,2,Life Sciences,4,Male,3,2,3,1,No,20,4,3,80,3,9,2,3,9,7,2,8
1400,43,Married,Healthcare Representative,No,Travel_Rarely,30,574,7510,90120,Research & Development,11,3,Life Sciences,1,Male,3,3,3,1,No,17,3,2,80,1,10,1,3,10,9,0,9
1401,38,Married,Human Resources,No,Travel_Frequently,88,1444,2991,35892,Human Resources,1,4,Other,4,Male,3,1,2,0,Yes,11,3,2,80,1,7,2,3,6,2,1,2
1402,55,Married,Manager,No,Travel_Rarely,71,189,19636,235632,Human Resources,26,4,Human Resources,3,Male,4,5,2,4,Yes,18,3,1,80,1,35,0,3,10,9,1,4
1403,31,Divorced,Laboratory Technician,No,Travel_Rarely,59,1276,1129,13548,Research & Development,2,1,Medical,4,Female,1,1,4,1,Yes,11,3,3,80,3,1,4,3,1,0,0,0
1404,39,Single,Sales Executive,No,Travel_Rarely,77,119,13341,160092,Sales,15,4,Marketing,2,Male,3,4,1,0,No,12,3,1,80,0,21,3,3,20,8,11,10
1405,42,Single,Research Scientist,No,Non-Travel,37,335,4332,51984,Research & Development,23,2,Life Sciences,4,Male,2,2,3,1,No,12,3,4,80,0,20,2,3,20,9,3,7
1406,31,Married,Research Director,No,Non-Travel,40,697,11031,132372,Research & Development,10,3,Medical,3,Female,3,3,3,4,No,20,4,3,80,1,13,2,4,11,7,4,8
1407,54,Single,Manufacturing Director,No,Travel_Rarely,77,157,4440,53280,Research & Development,10,3,Medical,3,Female,3,2,1,6,Yes,19,3,4,80,0,9,3,3,5,2,1,4
1408,24,Single,Healthcare Representative,No,Travel_Rarely,45,771,4617,55404,Research & Development,1,2,Life Sciences,2,Male,2,2,3,1,No,12,3,2,80,0,4,2,2,4,3,1,2
1409,23,Single,Laboratory Technician,No,Travel_Rarely,78,571,2647,31764,Research & Development,12,2,Other,4,Male,3,1,4,1,No,13,3,3,80,0,5,6,4,5,2,1,4
1410,40,Married,Laboratory Technician,No,Travel_Frequently,73,692,6323,75876,Research & Development,11,3,Technical Degree,4,Female,3,2,3,1,No,11,3,1,80,1,10,2,4,10,9,9,4
1411,40,Married,Sales Executive,No,Travel_Rarely,92,444,5677,68124,Sales,2,2,Marketing,2,Female,3,2,2,3,No,14,3,3,80,1,15,4,3,11,8,5,10
1412,25,Married,Human Resources,No,Travel_Rarely,82,309,2187,26244,Human Resources,2,3,Human Resources,3,Female,3,1,2,4,No,14,3,3,80,0,6,3,3,2,0,1,2
1413,30,Married,Laboratory Technician,No,Travel_Rarely,76,911,3748,44976,Research & Development,1,2,Medical,4,Male,3,1,2,1,No,13,3,3,80,0,12,6,2,12,8,1,7
1414,25,Divorced,Laboratory Technician,No,Travel_Rarely,57,977,3977,47724,Research & Development,2,1,Other,4,Male,3,1,3,6,Yes,19,3,3,80,1,7,2,2,2,2,0,2
1415,47,Single,Healthcare Representative,No,Travel_Rarely,84,1180,8633,103596,Research & Development,25,3,Medical,1,Male,3,3,3,2,No,23,4,2,80,0,25,3,3,17,14,12,11
1416,33,Divorced,Laboratory Technician,No,Non-Travel,59,1313,2008,24096,Research & Development,1,2,Medical,2,Male,2,1,3,1,No,12,3,3,80,3,1,2,2,1,1,0,0
1417,38,Married,Sales Executive,No,Travel_Rarely,86,1321,4440,53280,Sales,1,4,Life Sciences,4,Male,3,2,2,0,No,15,3,1,80,2,16,3,3,15,13,5,8
1418,31,Married,Sales Representative,No,Travel_Rarely,54,1154,3067,36804,Sales,2,2,Life Sciences,1,Male,3,1,3,0,No,19,3,3,80,1,3,1,3,2,2,1,2
1419,38,Married,Manufacturing Director,No,Travel_Frequently,72,508,5321,63852,Research & Development,6,4,Life Sciences,1,Male,2,2,3,2,No,11,3,4,80,1,10,1,3,8,3,7,7
1420,42,Divorced,Research Scientist,No,Travel_Rarely,35,557,5410,64920,Research & Development,18,4,Life Sciences,4,Male,3,2,1,6,Yes,17,3,3,80,1,9,3,2,4,3,1,2
1421,41,Married,Research Scientist,No,Travel_Rarely,76,642,2782,33384,Research & Development,1,3,Life Sciences,4,Male,3,1,4,3,No,22,4,1,80,1,12,3,3,5,3,1,0
1422,47,Married,Research Director,No,Non-Travel,98,1162,11957,143484,Research & Development,1,1,Medical,3,Female,3,3,2,0,No,18,3,1,80,2,14,3,1,13,8,5,12
1423,35,Married,Laboratory Technician,No,Travel_Rarely,43,1490,2660,31920,Research & Development,11,4,Medical,4,Male,3,1,3,7,Yes,11,3,3,80,1,5,3,3,2,2,2,2
1424,22,Single,Research Scientist,No,Travel_Rarely,63,581,3375,40500,Research & Development,1,2,Life Sciences,4,Male,3,1,3,0,No,12,3,4,80,0,4,2,4,3,2,1,2
1425,35,Single,Research Scientist,No,Travel_Rarely,48,1395,5098,61176,Research & Development,9,4,Medical,2,Male,3,2,3,1,No,19,3,2,80,0,10,5,3,10,7,0,8
1426,33,Married,Healthcare Representative,No,Travel_Rarely,95,501,4878,58536,Research & Development,15,2,Medical,2,Female,3,2,4,0,Yes,13,3,1,80,1,10,6,3,9,7,8,1
1427,32,Single,Laboratory Technician,No,Travel_Rarely,49,267,2837,34044,Research & Development,29,4,Life Sciences,3,Female,2,1,2,1,No,13,3,3,80,0,6,3,3,6,2,4,1
1428,40,Married,Laboratory Technician,No,Travel_Rarely,83,543,2406,28872,Research & Development,1,4,Life Sciences,1,Male,3,1,4,8,No,19,3,3,80,2,8,3,2,1,0,0,0
1429,32,Married,Sales Representative,No,Travel_Rarely,68,234,2269,27228,Sales,1,4,Medical,2,Male,2,1,2,0,No,14,3,2,80,1,3,2,3,2,2,2,2
1430,39,Single,Research Scientist,No,Travel_Rarely,52,116,4108,49296,Research & Development,24,1,Life Sciences,1,Male,3,2,4,7,No,13,3,1,80,0,18,2,3,7,7,1,7
1431,38,Married,Research Director,No,Travel_Rarely,99,201,13206,158472,Research & Development,10,3,Medical,2,Female,1,3,3,3,No,12,3,1,80,1,20,3,3,18,16,1,11
1432,32,Married,Sales Executive,No,Travel_Rarely,48,801,10422,125064,Sales,1,4,Marketing,3,Female,3,3,4,1,No,19,3,3,80,2,14,3,3,14,10,5,7
1433,37,Married,Research Director,No,Travel_Rarely,42,161,13744,164928,Research & Development,10,3,Life Sciences,3,Female,4,3,4,1,Yes,25,4,1,80,1,16,2,3,16,11,6,8
1434,25,Divorced,Sales Executive,No,Travel_Rarely,85,1382,4907,58884,Sales,8,2,Other,1,Female,3,2,3,0,Yes,22,4,2,80,1,6,3,2,5,3,0,4
1435,52,Divorced,Sales Representative,No,Non-Travel,40,585,3482,41784,Sales,29,4,Life Sciences,1,Male,3,1,4,2,No,15,3,2,80,2,16,3,2,9,8,0,0
1436,44,Single,Research Scientist,No,Travel_Rarely,42,1037,2436,29232,Research & Development,1,3,Medical,2,Male,3,1,4,6,Yes,12,3,3,80,0,6,2,3,4,3,1,2
1437,21,Single,Sales Representative,No,Travel_Rarely,58,501,2380,28560,Sales,5,1,Medical,3,Male,3,1,1,1,Yes,11,3,4,80,0,2,6,3,2,2,1,2
1438,39,Single,Manager,No,Non-Travel,87,105,19431,233172,Research & Development,9,3,Life Sciences,4,Male,3,5,4,2,No,13,3,3,80,0,21,3,2,6,0,1,3
1439,23,Married,Sales Representative,Yes,Travel_Frequently,33,638,1790,21480,Sales,9,3,Marketing,4,Male,3,1,1,1,No,19,3,1,80,1,1,3,2,1,0,1,0
1440,36,Married,Sales Executive,No,Travel_Rarely,94,557,7644,91728,Sales,3,3,Medical,1,Female,2,3,4,0,No,19,3,3,80,2,10,2,3,9,7,3,4
1441,36,Divorced,Manufacturing Director,No,Travel_Frequently,97,688,5131,61572,Research & Development,4,2,Life Sciences,4,Female,3,2,2,7,No,13,3,2,80,3,18,3,3,4,2,0,2
1442,56,Divorced,Healthcare Representative,No,Non-Travel,57,667,6306,75672,Research & Development,1,4,Life Sciences,3,Male,3,2,3,1,No,21,4,1,80,1,13,2,2,13,12,1,9
1443,29,Married,Research Scientist,Yes,Travel_Rarely,36,1092,4787,57444,Research & Development,1,4,Medical,1,Male,3,1,4,9,Yes,14,3,2,80,3,4,3,4,2,2,2,2
1444,42,Married,Manager,No,Travel_Rarely,56,300,18880,226560,Research & Development,2,3,Life Sciences,1,Male,3,5,3,5,No,11,3,1,80,0,24,2,2,22,6,4,14
1445,56,Married,Laboratory Technician,Yes,Travel_Rarely,72,310,2339,28068,Research & Development,7,2,Technical Degree,4,Male,3,1,3,8,No,11,3,4,80,1,14,4,1,10,9,9,8
1446,41,Married,Manufacturing Director,No,Travel_Rarely,60,582,13570,162840,Research & Development,28,4,Life Sciences,1,Female,2,4,2,0,No,23,4,3,80,1,21,3,3,20,7,0,10
1447,34,Married,Sales Executive,No,Travel_Rarely,95,704,6712,80544,Sales,28,3,Marketing,4,Female,2,2,3,1,No,21,4,4,80,2,8,2,3,8,7,1,7
1448,36,Divorced,Sales Executive,No,Non-Travel,88,301,5406,64872,Sales,15,4,Marketing,4,Male,1,2,4,1,No,24,4,1,80,1,15,4,2,15,12,11,11
1449,41,Divorced,Sales Executive,No,Travel_Rarely,57,930,8938,107256,Sales,3,3,Life Sciences,3,Male,2,2,2,2,No,11,3,3,80,1,14,5,3,5,4,0,4
1450,32,Single,Research Scientist,No,Travel_Rarely,78,529,2439,29268,Research & Development,2,3,Technical Degree,4,Male,3,1,1,1,No,14,3,4,80,0,4,4,3,4,2,1,2
1451,35,Single,Human Resources,No,Travel_Rarely,31,1146,8837,106044,Human Resources,26,4,Life Sciences,3,Female,3,3,4,1,Yes,16,3,3,80,0,9,2,3,9,0,1,7
1452,38,Married,Sales Executive,No,Travel_Rarely,100,345,5343,64116,Sales,10,2,Life Sciences,1,Female,3,2,4,1,No,11,3,3,80,1,10,1,3,10,7,1,9
1453,50,Divorced,Sales Executive,Yes,Travel_Frequently,94,878,6728,80736,Sales,1,4,Life Sciences,2,Male,3,2,3,7,No,12,3,4,80,2,12,3,3,6,3,0,1
1454,36,Married,Sales Executive,No,Travel_Rarely,100,1120,6652,79824,Sales,11,4,Marketing,2,Female,2,2,4,4,No,13,3,1,80,1,8,2,2,6,3,0,0
1455,45,Single,Sales Executive,No,Travel_Rarely,50,374,4850,58200,Sales,20,3,Life Sciences,4,Female,3,2,3,8,No,15,3,3,80,0,8,3,3,5,3,0,1
1456,40,Single,Research Scientist,No,Travel_Rarely,52,1322,2809,33708,Research & Development,2,4,Life Sciences,3,Male,2,1,3,2,No,14,3,4,80,0,8,2,3,2,2,2,2
1457,35,Married,Healthcare Representative,No,Travel_Frequently,80,1199,5689,68268,Research & Development,18,4,Life Sciences,3,Male,3,2,3,1,Yes,14,3,4,80,2,10,2,4,10,2,0,2
1458,40,Married,Research Scientist,No,Travel_Rarely,98,1194,2001,24012,Research & Development,2,4,Medical,3,Female,3,1,3,2,No,14,3,2,80,3,20,2,3,5,3,0,2
1459,35,Married,Research Scientist,No,Travel_Rarely,62,287,2977,35724,Research & Development,1,4,Life Sciences,3,Female,1,1,4,1,No,12,3,4,80,1,4,5,3,4,3,1,1
1460,29,Married,Laboratory Technician,No,Travel_Rarely,46,1378,4025,48300,Research & Development,13,2,Other,4,Male,2,2,2,4,Yes,13,3,1,80,1,10,2,3,4,3,0,3
1461,29,Single,Research Scientist,No,Travel_Rarely,73,468,3785,45420,Research & Development,28,4,Medical,4,Female,2,1,1,1,No,14,3,2,80,0,5,3,1,5,4,0,4
1462,50,Divorced,Sales Executive,Yes,Travel_Rarely,39,410,10854,130248,Sales,28,3,Marketing,4,Male,2,3,1,4,Yes,13,3,2,80,1,20,3,3,3,2,2,0
1463,39,Married,Sales Executive,No,Travel_Rarely,60,722,12031,144372,Sales,24,1,Marketing,2,Female,2,4,4,0,No,11,3,1,80,1,21,2,2,20,9,9,6
1464,31,Single,Manufacturing Director,No,Non-Travel,74,325,9936,119232,Research & Development,5,3,Medical,2,Male,3,2,1,0,No,19,3,2,80,0,10,2,3,9,4,1,7
1465,26,Single,Sales Representative,No,Travel_Rarely,30,1167,2966,35592,Sales,5,3,Other,4,Female,2,1,3,0,No,18,3,4,80,0,5,2,3,4,2,0,0
1466,36,Married,Laboratory Technician,No,Travel_Frequently,41,884,2571,30852,Research & Development,23,2,Medical,3,Male,4,2,4,4,No,17,3,3,80,1,17,3,3,5,2,0,3
1467,39,Married,Healthcare Representative,No,Travel_Rarely,42,613,9991,119892,Research & Development,6,1,Medical,4,Male,2,3,1,4,No,15,3,1,80,1,9,5,3,7,7,1,7
1468,27,Married,Manufacturing Director,No,Travel_Rarely,87,155,6142,73704,Research & Development,4,3,Life Sciences,2,Male,4,2,2,1,Yes,20,4,2,80,1,6,0,3,6,2,0,3
